,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12
174,-406.287,158.95349,-72.394226,66.56733,-45.742207,44.541782,-26.670158,27.107336,-14.932314,6.3832216,-2.4706838,-7.3960075,9.598873,20.655046,20.655046,20.655046,20.655046,20.655046,-8.295721,2.3887863,-3.8436344,1.553763,1.553763,1.553763,1.553763,1.553763,-23.102186,-23.102186,-23.102186,-23.102186,-23.102186,7.811514,-3.8632019,2.3311732,-1.709003,-1.709003,-1.709003,-1.709003,-1.709003
175,-406.76752,150.74263,-64.92131,59.638893,-42.627674,40.93024,-22.154238,25.91876,-11.44648,6.6542783,1.2145174,-4.342884,11.854115,21.2273,21.2273,21.2273,21.2273,21.2273,-7.714929,2.5490062,-3.0374117,1.8263468,1.8263468,1.8263468,1.8263468,1.8263468,-23.017056,-23.017056,-23.017056,-23.017056,-23.017056,7.5124793,-3.4209807,2.0141926,-1.6511742,-1.6511742,-1.6511742,-1.6511742,-1.6511742
176,-405.2026,156.36894,-69.80386,63.412395,-44.263676,43.89943,-24.126333,24.508886,-14.203571,7.319572,-1.9480982,-7.5298657,9.944488,20.670967,20.670967,20.670967,20.670967,20.670967,-8.117771,2.3979044,-3.6676545,1.4951987,1.4951987,1.4951987,1.4951987,1.4951987,-23.084013,-23.084013,-23.084013,-23.084013,-23.084013,7.741337,-3.7372465,2.1491494,-1.6336954,-1.6336954,-1.6336954,-1.6336954,-1.6336954
177,-407.5508,149.36545,-65.94407,60.418716,-41.013027,42.007057,-19.445026,24.711428,-10.445345,8.07576,-0.33232176,-5.71004,10.639071,21.484104,21.484104,21.484104,21.484104,21.484104,-7.4751525,2.4876308,-3.355597,1.4174474,1.4174474,1.4174474,1.4174474,1.4174474,-23.21043,-23.21043,-23.21043,-23.21043,-23.21043,7.3165207,-3.701135,1.8521011,-1.7027016,-1.7027016,-1.7027016,-1.7027016,-1.7027016
178,-407.60593,152.21935,-65.38921,62.247974,-43.0874,42.79535,-21.967089,26.136627,-12.317926,5.7642694,-1.7832714,-8.141583,7.6707306,21.17159,21.17159,21.17159,21.17159,21.17159,-7.961814,2.1642146,-3.700981,1.1702833,1.1702833,1.1702833,1.1702833,1.1702833,-23.234879,-23.234879,-23.234879,-23.234879,-23.234879,7.4080815,-3.6666734,1.8885715,-1.850745,-1.850745,-1.850745,-1.850745,-1.850745
179,-407.98895,148.95691,-70.615456,55.55418,-47.415806,40.068157,-26.155878,25.461971,-12.464447,4.896311,-5.2206635,-9.523553,8.664705,21.417439,21.417439,21.417439,21.417439,21.417439,-7.345231,2.7483683,-3.172963,1.6141948,1.6141948,1.6141948,1.6141948,1.6141948,-22.629559,-22.629559,-22.629559,-22.629559,-22.629559,7.635405,-3.922317,1.5324516,-1.9199309,-1.9199309,-1.9199309,-1.9199309,-1.9199309
180,-400.55536,148.1847,-68.99677,58.08413,-43.401363,39.890633,-23.063456,22.962181,-11.697445,5.689785,-0.56905776,-5.8951364,9.834748,20.890621,20.890621,20.890621,20.890621,20.890621,-7.4664607,2.7167869,-3.0742638,1.7217257,1.7217257,1.7217257,1.7217257,1.7217257,-22.524052,-22.524052,-22.524052,-22.524052,-22.524052,7.4184947,-3.6100955,1.9925264,-1.6579462,-1.6579462,-1.6579462,-1.6579462,-1.6579462
181,-405.24985,153.83313,-66.4611,63.207,-42.90999,43.102787,-23.15508,24.931784,-13.872277,4.771361,-2.111708,-7.246495,8.847075,20.755234,20.755234,20.755234,20.755234,20.755234,-8.254602,2.033251,-3.7799864,1.2984456,1.2984456,1.2984456,1.2984456,1.2984456,-23.195244,-23.195244,-23.195244,-23.195244,-23.195244,7.4340525,-3.6437619,2.16359,-1.576063,-1.576063,-1.576063,-1.576063,-1.576063
182,-401.42743,148.01039,-75.68812,62.888092,-49.380287,42.381298,-25.328648,23.803646,-15.247119,3.916497,-4.0170445,-8.455121,9.055895,20.871885,20.871885,20.871885,20.871885,20.871885,-7.486164,2.6576366,-3.6021867,1.7328588,1.7328588,1.7328588,1.7328588,1.7328588,-22.636427,-22.636427,-22.636427,-22.636427,-22.636427,7.2430696,-4.038234,2.150811,-1.7816759,-1.7816759,-1.7816759,-1.7816759,-1.7816759
183,-409.5147,154.20932,-69.38264,65.03503,-45.435497,45.98227,-22.577608,27.860678,-13.664775,7.4210334,-0.4241224,-6.0243316,11.238132,21.315186,21.315186,21.315186,21.315186,21.315186,-7.858173,2.4735322,-3.6235492,1.5757008,1.5757008,1.5757008,1.5757008,1.5757008,-23.414368,-23.414368,-23.414368,-23.414368,-23.414368,7.4409738,-3.8492913,2.0843349,-1.775542,-1.775542,-1.775542,-1.775542,-1.775542
184,-409.9991,150.24336,-70.44316,54.495274,-50.248898,39.444378,-26.796068,23.273102,-15.15875,3.8781743,-1.9678682,-3.8445294,12.48592,21.178232,21.178232,21.178232,21.178232,21.178232,-7.643317,2.934315,-2.4668536,2.5222337,2.5222337,2.5222337,2.5222337,2.5222337,-22.735687,-22.735687,-22.735687,-22.735687,-22.735687,7.824501,-3.5192842,2.0647032,-1.5940468,-1.5940468,-1.5940468,-1.5940468,-1.5940468
185,-406.3604,151.50072,-66.11204,60.436954,-45.63577,43.22964,-21.909033,27.966013,-11.149325,7.2955856,-0.76640826,-6.234868,11.032969,21.357315,21.357315,21.357315,21.357315,21.357315,-7.552459,2.5944612,-3.2197936,1.6649375,1.6649375,1.6649375,1.6649375,1.6649375,-22.89925,-22.89925,-22.89925,-22.89925,-22.89925,7.5366063,-3.7150073,1.7127991,-1.9588141,-1.9588141,-1.9588141,-1.9588141,-1.9588141
186,-407.52258,151.98955,-68.20818,61.368973,-44.737583,45.005287,-22.557873,26.384268,-13.515126,4.586214,-1.7879566,-4.7971187,10.610676,21.23585,21.23585,21.23585,21.23585,21.23585,-7.888731,2.3192754,-3.4601815,1.5287933,1.5287933,1.5287933,1.5287933,1.5287933,-23.22061,-23.22061,-23.22061,-23.22061,-23.22061,7.25963,-3.8845215,2.0501227,-1.592046,-1.592046,-1.592046,-1.592046,-1.592046
187,-404.15015,151.81454,-67.70683,63.94245,-46.819027,40.63716,-25.025608,25.551514,-13.863328,4.6643424,-2.1165354,-6.8108144,10.184593,20.740255,20.740255,20.740255,20.740255,20.740255,-8.034312,2.2558768,-3.4948158,1.8433588,1.8433588,1.8433588,1.8433588,1.8433588,-22.862398,-22.862398,-22.862398,-22.862398,-22.862398,7.5824275,-3.4936001,2.261486,-1.7494493,-1.7494493,-1.7494493,-1.7494493,-1.7494493
188,-403.56247,148.04347,-67.9821,59.35738,-42.993736,43.09966,-20.938057,27.097996,-12.958434,5.32653,-0.8035047,-5.6091785,10.854995,21.290169,21.290169,21.290169,21.290169,21.290169,-7.470998,2.511513,-3.347703,1.4627675,1.4627675,1.4627675,1.4627675,1.4627675,-22.959152,-22.959152,-22.959152,-22.959152,-22.959152,7.0583997,-3.8965178,1.8295236,-1.6354268,-1.6354268,-1.6354268,-1.6354268,-1.6354268
189,-404.87753,154.40594,-74.58425,65.738655,-47.03732,47.57827,-25.913542,29.194286,-13.865516,8.503214,0.096767575,-6.5844545,10.516522,21.12657,21.12657,21.12657,21.12657,21.12657,-7.5569944,2.9162896,-3.5665379,1.6509457,1.6509457,1.6509457,1.6509457,1.6509457,-22.989746,-22.989746,-22.989746,-22.989746,-22.989746,7.5139475,-4.0380874,2.1026843,-1.9321182,-1.9321182,-1.9321182,-1.9321182,-1.9321182
190,-411.50302,154.53288,-67.55301,61.852283,-43.147175,43.273045,-23.972456,26.305387,-13.528159,6.4291477,-1.8156029,-7.1922708,10.172735,21.263313,21.263313,21.263313,21.263313,21.263313,-8.037658,2.315843,-3.59045,1.438686,1.438686,1.438686,1.438686,1.438686,-23.43504,-23.43504,-23.43504,-23.43504,-23.43504,7.59671,-3.7106767,2.0119612,-1.6241089,-1.6241089,-1.6241089,-1.6241089,-1.6241089
191,-408.4803,148.5842,-71.02927,55.492516,-49.03879,38.459312,-24.641726,24.741348,-14.329603,4.0411687,-5.161959,-9.043223,9.454851,21.346935,21.346935,21.346935,21.346935,21.346935,-7.41964,2.7469268,-3.0839438,1.828772,1.828772,1.828772,1.828772,1.828772,-22.676268,-22.676268,-22.676268,-22.676268,-22.676268,7.6136575,-3.8771603,1.620902,-1.8760151,-1.8760151,-1.8760151,-1.8760151,-1.8760151
192,-403.32272,152.6338,-65.11729,60.742035,-42.254192,40.456806,-23.089796,23.75135,-13.061776,6.800726,-0.92752934,-6.860511,10.050092,20.636103,20.636103,20.636103,20.636103,20.636103,-8.033046,2.276908,-3.3952389,1.5773182,1.5773182,1.5773182,1.5773182,1.5773182,-22.930107,-22.930107,-22.930107,-22.930107,-22.930107,7.668134,-3.3845682,2.0950217,-1.5856103,-1.5856103,-1.5856103,-1.5856103,-1.5856103
193,-402.20764,149.19981,-81.09743,58.438053,-51.830727,39.768635,-30.049595,25.89452,-12.916605,6.139404,-2.9741495,-8.746692,9.162407,21.177908,21.177908,21.177908,21.177908,21.177908,-6.8500853,3.6591883,-2.8715787,2.2137055,2.2137055,2.2137055,2.2137055,2.2137055,-21.95139,-21.95139,-21.95139,-21.95139,-21.95139,7.821065,-4.1109633,1.8463088,-2.1636667,-2.1636667,-2.1636667,-2.1636667,-2.1636667
194,-409.5004,152.16513,-73.13063,63.276573,-54.618797,40.80221,-29.842793,27.36294,-14.876942,7.2619333,-2.499469,-10.193885,5.476545,21.136477,21.136477,21.136477,21.136477,21.136477,-7.5317163,3.0087528,-3.1606426,2.0329785,2.0329788,2.0329788,2.0329788,2.0329788,-22.681915,-22.681915,-22.681915,-22.681915,-22.681915,8.100847,-3.5278335,1.9804133,-2.5845685,-2.5845685,-2.5845685,-2.5845685,-2.5845685
195,-401.6906,150.28915,-63.533104,58.55653,-39.704166,39.525276,-21.804539,23.26495,-12.3169565,4.9529476,-0.77357835,-6.656722,9.17065,20.680798,20.680798,20.680798,20.680798,20.680798,-8.006332,2.145691,-3.3953054,1.3450531,1.3450531,1.3450531,1.3450531,1.3450531,-22.874329,-22.874329,-22.874329,-22.874329,-22.874329,7.394803,-3.4008546,2.0103703,-1.4666641,-1.4666641,-1.4666641,-1.4666641,-1.4666641
196,-406.61087,152.0495,-69.000206,58.4259,-43.981163,44.05671,-22.200006,25.72679,-13.623448,5.104492,-1.6019973,-5.6118884,10.253567,21.203547,21.203547,21.203547,21.203547,21.203547,-7.754447,2.5335686,-3.3056922,1.4751141,1.4751141,1.4751141,1.4751141,1.4751141,-23.063,-23.063,-23.063,-23.063,-23.063,7.3434424,-3.925609,1.8633842,-1.5941683,-1.5941683,-1.5941683,-1.5941683,-1.5941683
197,-402.8804,136.76909,-76.73771,53.258057,-47.714363,36.773037,-29.774534,20.13597,-13.589416,5.5719895,-0.5650577,-5.791933,7.98893,21.411766,21.411766,21.411766,21.411766,21.411766,-6.394131,3.5540872,-2.3494837,2.3162205,2.3162205,2.3162205,2.3162205,2.3162205,-22.266153,-22.266153,-22.266153,-22.266153,-22.266153,7.2466636,-3.537228,2.1359375,-1.7705079,-1.7705079,-1.7705079,-1.7705079,-1.7705079
198,-406.17,145.71756,-68.00983,54.87172,-49.855404,37.022923,-26.970848,24.271433,-11.472775,8.537022,-0.7513356,-7.4627795,7.693095,21.311329,21.311329,21.311329,21.311329,21.311329,-6.957117,3.2340605,-2.3916588,2.224025,2.224025,2.224025,2.224025,2.224025,-22.314568,-22.314568,-22.314568,-22.314568,-22.314568,7.9982524,-3.2324958,1.6814643,-2.3379533,-2.3379533,-2.3379533,-2.3379533,-2.3379533
199,-404.21,148.76372,-67.59749,65.30009,-43.129276,45.433754,-24.909794,27.792486,-11.816413,6.9611087,-0.68860036,-5.512119,11.20997,21.202827,21.202827,21.202827,21.202827,21.202827,-7.6110487,2.2933846,-3.6629784,1.5355062,1.5355062,1.5355062,1.5355062,1.5355062,-23.144323,-23.144323,-23.144323,-23.144323,-23.144323,7.1594076,-3.7083697,2.200595,-1.6536468,-1.6536468,-1.6536468,-1.6536468,-1.6536468
200,-422.6007,154.34299,-58.70988,67.5853,-43.608185,44.08136,-24.084202,22.292894,-13.6473875,6.4611506,-3.2986662,-8.291579,8.129668,21.423508,21.423508,21.423508,21.423508,21.423508,-8.790011,1.2734258,-4.1230426,1.2595321,1.2595321,1.2595321,1.2595321,1.2595321,-24.550459,-24.550459,-24.550459,-24.550459,-24.550459,7.675612,-3.044476,2.4309852,-1.6010348,-1.6010348,-1.6010348,-1.6010348,-1.6010348
201,-424.15396,149.43349,-64.33663,66.302246,-51.12104,40.37398,-28.074518,26.90792,-12.104467,9.920683,-2.989326,-10.161047,3.920832,22.120287,22.120287,22.120287,22.120287,22.120287,-7.618281,2.3468604,-3.4399097,1.6957592,1.6957592,1.6957592,1.6957592,1.6957592,-23.880156,-23.880156,-23.880156,-23.880156,-23.880156,8.051932,-3.091048,2.025342,-2.6961071,-2.6961071,-2.6961071,-2.6961071,-2.6961071
202,-420.72302,152.11855,-58.514687,66.47202,-40.969936,41.3209,-22.074312,22.072056,-12.710442,6.15314,-3.8724413,-7.5992413,6.719155,21.494007,21.494007,21.494007,21.494007,21.494007,-8.605886,1.2480413,-4.099404,1.0746795,1.0746795,1.0746795,1.0746795,1.0746795,-24.426779,-24.426779,-24.426779,-24.426779,-24.426779,7.5108504,-3.1281698,2.3910143,-1.6039302,-1.6039302,-1.6039302,-1.6039302,-1.6039302
203,-425.56766,158.65785,-66.97709,74.96126,-46.713406,45.691795,-25.19076,24.311634,-14.408045,7.132225,-3.5273461,-6.7183337,7.908474,21.598383,21.598383,21.598383,21.598383,21.598383,-8.802866,1.5590405,-4.39161,1.4567425,1.4567425,1.4567425,1.4567425,1.4567425,-24.714338,-24.714338,-24.714338,-24.714338,-24.714338,7.763589,-3.45615,2.864657,-1.7973241,-1.7973241,-1.7973241,-1.7973241,-1.7973241
204,-412.63254,143.84326,-59.80995,57.8755,-38.251125,34.36804,-22.332275,17.323816,-10.113484,4.57927,-2.4332845,-7.0067286,7.2248893,21.366096,21.366096,21.366096,21.366096,21.366096,-7.8858514,1.8141507,-3.3239024,1.4138865,1.4138865,1.4138865,1.4138865,1.4138865,-23.49502,-23.49502,-23.49502,-23.49502,-23.49502,7.3751717,-2.9238665,2.2360559,-1.4051163,-1.4051163,-1.4051163,-1.4051163,-1.4051163
205,-421.44962,144.41249,-58.266956,60.30621,-45.797775,36.309387,-22.984991,23.475624,-9.616923,5.19159,-3.905267,-9.455611,3.805444,22.184788,22.184788,22.184788,22.184788,22.184788,-7.696365,1.8605139,-3.3706214,1.3498882,1.3498882,1.3498882,1.3498882,1.3498882,-23.747057,-23.747057,-23.747057,-23.747057,-23.747057,7.5467353,-3.0209208,1.7935232,-2.3110194,-2.3110194,-2.3110194,-2.3110194,-2.3110194
206,-417.9211,145.0008,-63.446476,69.27366,-47.43196,42.877945,-23.809479,21.425243,-11.990137,6.19462,-1.2286859,-6.1293955,7.3976183,21.764593,21.764593,21.764593,21.764593,21.764593,-7.882167,1.8177499,-3.742495,1.7037877,1.7037877,1.7037877,1.7037877,1.7037877,-24.096153,-24.096153,-24.096153,-24.096153,-24.096153,7.215086,-3.0827153,2.6297033,-1.9332281,-1.9332281,-1.9332281,-1.9332281,-1.9332281
207,-430.69534,145.7814,-60.43275,67.19862,-48.957275,38.5226,-27.228422,22.892963,-12.34238,5.5351315,-0.3456421,-4.1399083,5.200935,22.374653,22.374653,22.374653,22.374653,22.374653,-8.05994,1.8826352,-3.176802,2.0842175,2.0842175,2.0842175,2.0842175,2.0842175,-24.547968,-24.547968,-24.547968,-24.547968,-24.547968,7.643743,-2.6012068,2.776853,-2.1652298,-2.1652298,-2.1652298,-2.1652298,-2.1652298
208,-429.66064,153.54324,-53.09759,64.43374,-40.920166,40.59896,-19.566927,22.080107,-10.102294,5.5393467,-0.68437064,-5.9759817,6.892815,22.117842,22.117842,22.117842,22.117842,22.117842,-8.773062,1.2681099,-3.6931014,1.2125242,1.2125242,1.2125242,1.2125242,1.2125242,-24.826483,-24.826483,-24.826483,-24.826483,-24.826483,7.6539044,-2.7751284,2.2494667,-1.7659727,-1.7659727,-1.7659727,-1.7659727,-1.7659727
209,-435.0833,157.79486,-61.26085,72.89594,-47.762535,47.09875,-23.549864,25.433187,-12.9333515,6.962528,-0.30557328,-6.7890534,6.4634867,22.352327,22.352327,22.352327,22.352327,22.352327,-8.817661,1.5668944,-4.100417,1.3876432,1.3876432,1.3876432,1.3876432,1.3876432,-25.255507,-25.255507,-25.255507,-25.255507,-25.255507,7.743615,-3.11976,2.5834997,-2.1113033,-2.1113033,-2.1113033,-2.1113033,-2.1113033
210,-433.6075,157.59662,-58.560963,69.88711,-45.238773,44.06599,-24.035816,23.715273,-12.1440735,6.509093,-1.9382967,-6.8398166,7.758166,22.123981,22.123981,22.123981,22.123981,22.123981,-8.937336,1.3699217,-4.003805,1.4376533,1.4376533,1.4376533,1.4376533,1.4376533,-25.072542,-25.072542,-25.072542,-25.072542,-25.072542,7.8951383,-2.9690654,2.5351443,-1.8441854,-1.8441854,-1.8441854,-1.8441854,-1.8441854
211,-436.1069,157.04852,-57.83418,72.21043,-44.737484,44.059265,-24.531754,24.578522,-10.968954,6.5634575,-1.8365232,-5.6825414,7.6048965,22.359924,22.359924,22.359924,22.359924,22.359924,-8.940044,1.2517672,-4.07163,1.4586583,1.4586583,1.4586583,1.4586583,1.4586583,-25.258966,-25.258966,-25.258966,-25.258966,-25.258966,7.8389473,-2.921901,2.6920402,-1.8834713,-1.8834713,-1.8834713,-1.8834713,-1.8834713
212,-436.6336,151.11028,-59.80582,63.185253,-50.197796,38.826717,-25.122011,26.160864,-9.768079,9.052881,-1.3866681,-9.259026,2.9544017,22.960382,22.960382,22.960382,22.960382,22.960382,-7.7848225,2.3245513,-3.1256244,1.6452378,1.6452378,1.6452378,1.6452378,1.6452378,-24.478731,-24.478731,-24.478731,-24.478731,-24.478731,8.196287,-2.8795333,1.8089191,-2.8290992,-2.8290992,-2.8290992,-2.8290992,-2.8290992
213,-437.2095,152.0153,-62.05995,63.739998,-52.26143,39.290794,-26.094881,26.067434,-11.974827,6.0192266,-4.0667114,-6.983677,9.387618,22.842934,22.842934,22.842934,22.842934,22.842934,-8.048459,2.102675,-3.1788938,2.1963484,2.1963484,2.1963484,2.1963484,2.1963484,-24.527355,-24.527355,-24.527355,-24.527355,-24.527355,8.083344,-3.1137104,2.0741043,-2.2489195,-2.2489195,-2.2489195,-2.2489195,-2.2489195
214,-437.2843,153.6213,-64.92391,63.270813,-52.34293,44.75783,-23.768545,26.303013,-13.673942,6.1625094,-1.9332193,-3.1498582,10.968997,22.938072,22.938072,22.938072,22.938072,22.938072,-8.024108,2.3253503,-3.0258265,2.2175798,2.2175798,2.2175798,2.2175798,2.2175798,-24.778028,-24.778028,-24.778028,-24.778028,-24.778028,7.8049994,-3.4426296,2.1786861,-2.0347083,-2.0347083,-2.0347083,-2.0347083,-2.0347083
215,-438.08926,149.79077,-57.517574,60.826096,-52.180984,36.16566,-24.899105,25.347496,-9.298009,7.4297485,-2.8534946,-8.436722,5.496784,23.040195,23.040195,23.040195,23.040195,23.040195,-7.8076787,2.2235844,-2.848992,2.05129,2.05129,2.05129,2.05129,2.05129,-24.343685,-24.343685,-24.343685,-24.343685,-24.343685,8.294643,-2.7456896,1.7474002,-2.7322235,-2.7322235,-2.7322235,-2.7322235,-2.7322235
216,-429.91895,146.8425,-81.13439,66.26364,-54.051067,44.17133,-27.448929,24.448313,-16.408985,3.357701,-2.8311584,-6.9752574,8.32143,22.86893,22.86893,22.86893,22.86893,22.86893,-7.279858,3.0009377,-3.498053,2.0699193,2.0699193,2.0699193,2.0699193,2.0699193,-24.298384,-24.298384,-24.298384,-24.298384,-24.298384,7.1410813,-4.1505647,2.4638207,-1.9964051,-1.9964051,-1.9964051,-1.9964051,-1.9964051
217,-437.11215,161.96558,-66.5887,67.48111,-49.53135,44.758022,-27.673779,25.71259,-13.323774,6.149639,-3.2670069,-7.488913,7.4281783,22.358355,22.358355,22.358355,22.358355,22.358355,-8.752474,2.044368,-3.7325637,1.672465,1.672465,1.672465,1.672465,1.672465,-24.809084,-24.809084,-24.809084,-24.809084,-24.809084,8.267567,-3.4247367,2.3498666,-2.0468855,-2.0468855,-2.0468855,-2.0468855,-2.0468855
218,-431.2111,148.0904,-55.259018,61.28493,-40.72724,43.35395,-16.80809,23.271555,-11.00338,3.3361487,-0.21804766,-4.6161923,7.8046756,22.755753,22.755753,22.755753,22.755753,22.755753,-8.305961,1.4280477,-3.6051302,1.0576986,1.0576986,1.0576986,1.0576986,1.0576986,-25.043833,-25.043833,-25.043833,-25.043833,-25.043833,6.9495153,-3.2113357,2.0215385,-1.6162809,-1.6162809,-1.6162809,-1.6162809,-1.6162809
219,-436.35684,146.60458,-53.472553,62.016296,-46.78038,37.747467,-25.360596,21.48026,-10.775149,7.533786,1.899912,-2.9082937,8.528321,22.648481,22.648481,22.648481,22.648481,22.648481,-8.130721,1.8964264,-2.6583233,2.330701,2.330701,2.330701,2.330701,2.330701,-24.832928,-24.832928,-24.832928,-24.832928,-24.832928,7.94289,-2.156707,2.517994,-1.9853545,-1.9853545,-1.9853545,-1.9853545,-1.9853545
220,-436.51685,152.96289,-57.932896,64.26766,-42.945972,44.103737,-19.686436,25.202162,-11.364825,4.5776467,-2.7000146,-6.274782,7.5406966,22.894249,22.894249,22.894249,22.894249,22.894249,-8.478471,1.43537,-3.8693745,1.0693241,1.0693241,1.0693241,1.0693241,1.0693241,-25.229374,-25.229374,-25.229374,-25.229374,-25.229374,7.344088,-3.3891547,2.0317225,-1.7887743,-1.7887743,-1.7887743,-1.7887743,-1.7887743
221,-423.80634,148.54694,-76.25942,65.92703,-55.201748,39.832737,-29.462526,23.842894,-13.1337595,5.5725465,-4.7593307,-9.620545,5.9517856,22.267962,22.267962,22.267962,22.267962,22.267962,-7.3491607,2.8847175,-3.3842447,2.1231723,2.1231723,2.1231723,2.1231723,2.1231723,-23.540474,-23.540474,-23.540474,-23.540474,-23.540474,7.822666,-3.7112103,2.2530105,-2.4483247,-2.4483247,-2.4483247,-2.4483247,-2.4483247
222,-440.9728,157.85266,-67.01321,63.79022,-55.79791,41.546947,-28.329765,26.13604,-15.351048,6.8560033,-0.048592675,-1.8900875,10.909408,22.70768,22.70768,22.70768,22.70768,22.70768,-8.280673,2.708977,-2.531274,2.8966744,2.8966744,2.8966744,2.8966744,2.8966744,-24.677872,-24.677872,-24.677872,-24.677872,-24.677872,8.474274,-3.0260403,2.54309,-2.1776989,-2.1776989,-2.1776989,-2.1776989,-2.1776989
223,-428.44788,151.89691,-74.52193,66.16994,-50.833645,41.303017,-30.096378,22.525454,-14.500759,5.263266,-3.201775,-9.873638,6.2538733,22.194305,22.194305,22.194305,22.194305,22.194305,-7.883713,2.60748,-3.6293762,1.8557855,1.8557855,1.8557855,1.8557855,1.8557855,-24.145079,-24.145079,-24.145079,-24.145079,-24.145079,7.830115,-3.5426676,2.4527283,-2.0438004,-2.0438004,-2.0438004,-2.0438004,-2.0438004
224,-440.39215,154.3718,-65.426285,64.05691,-54.384384,42.507214,-27.363523,27.193132,-14.630916,5.788255,-0.28935653,-3.5362318,10.496173,22.934746,22.934746,22.934746,22.934746,22.934746,-8.144246,2.4989102,-2.813213,2.5689225,2.5689225,2.5689225,2.5689225,2.5689225,-24.78631,-24.78631,-24.78631,-24.78631,-24.78631,8.081495,-3.109599,2.3713026,-2.1708124,-2.1708124,-2.1708124,-2.1708124,-2.1708124
225,-433.12637,147.02512,-57.94346,55.938988,-47.380146,37.099697,-22.249882,23.17068,-10.953606,3.6400545,-1.3096529,-2.3547,10.761948,22.827927,22.827927,22.827927,22.827927,22.827927,-7.882951,2.142708,-2.5097713,2.275917,2.275917,2.275917,2.275917,2.275917,-24.318998,-24.318998,-24.318998,-24.318998,-24.318998,7.6735597,-2.9328194,2.0230718,-1.7972481,-1.7972481,-1.7972481,-1.7972481,-1.7972481
