,file,state,machine_type,machine,dB,file_path
7527,00000717.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000717.wav
7528,00000718.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000718.wav
7529,00000719.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000719.wav
7530,00000720.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000720.wav
7531,00000721.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000721.wav
7532,00000722.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000722.wav
7533,00000723.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000723.wav
7534,00000724.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000724.wav
7535,00000725.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000725.wav
7536,00000726.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000726.wav
7537,00000727.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000727.wav
7538,00000728.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000728.wav
7539,00000729.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000729.wav
7540,00000730.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000730.wav
7541,00000731.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000731.wav
7542,00000732.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000732.wav
7543,00000733.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000733.wav
7544,00000734.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000734.wav
7545,00000735.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000735.wav
7546,00000736.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000736.wav
7547,00000737.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000737.wav
7548,00000738.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000738.wav
7549,00000739.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000739.wav
7550,00000740.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000740.wav
7551,00000741.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000741.wav
7552,00000742.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000742.wav
7553,00000743.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000743.wav
7554,00000744.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000744.wav
7555,00000745.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000745.wav
7556,00000746.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000746.wav
7557,00000747.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000747.wav
7558,00000748.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000748.wav
7559,00000749.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000749.wav
7560,00000750.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000750.wav
7561,00000751.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000751.wav
7562,00000752.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000752.wav
7563,00000753.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000753.wav
7564,00000754.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000754.wav
7565,00000755.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000755.wav
7566,00000756.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000756.wav
7567,00000757.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000757.wav
7568,00000758.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000758.wav
7569,00000759.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000759.wav
7570,00000760.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000760.wav
7571,00000761.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000761.wav
7572,00000762.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000762.wav
7573,00000763.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000763.wav
7574,00000764.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000764.wav
7575,00000765.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000765.wav
7576,00000766.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000766.wav
7577,00000767.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000767.wav
7578,00000768.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000768.wav
7579,00000769.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000769.wav
7580,00000770.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000770.wav
7581,00000771.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000771.wav
7582,00000772.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000772.wav
7583,00000773.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000773.wav
7584,00000774.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000774.wav
7585,00000775.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000775.wav
7586,00000776.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000776.wav
7587,00000777.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000777.wav
7588,00000778.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000778.wav
7589,00000779.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000779.wav
7590,00000780.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000780.wav
7591,00000781.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000781.wav
7592,00000782.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000782.wav
7593,00000783.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000783.wav
7594,00000784.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000784.wav
7595,00000785.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000785.wav
7596,00000786.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000786.wav
7597,00000787.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000787.wav
7598,00000788.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000788.wav
7599,00000789.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000789.wav
7600,00000790.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000790.wav
7601,00000791.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000791.wav
7602,00000792.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000792.wav
7603,00000793.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000793.wav
7604,00000794.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000794.wav
7605,00000795.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000795.wav
7606,00000796.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000796.wav
7607,00000797.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000797.wav
7608,00000798.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000798.wav
7609,00000799.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000799.wav
7610,00000800.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000800.wav
7611,00000801.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000801.wav
7612,00000802.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000802.wav
7613,00000803.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000803.wav
7614,00000804.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000804.wav
7615,00000805.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000805.wav
7616,00000806.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000806.wav
7617,00000807.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000807.wav
7618,00000808.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000808.wav
7619,00000809.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000809.wav
7620,00000810.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000810.wav
7621,00000811.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000811.wav
7622,00000812.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000812.wav
7623,00000813.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000813.wav
7624,00000814.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000814.wav
7625,00000815.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000815.wav
7626,00000816.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000816.wav
7627,00000817.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000817.wav
7628,00000818.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000818.wav
7629,00000819.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000819.wav
7630,00000820.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000820.wav
7631,00000821.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000821.wav
7632,00000822.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000822.wav
7633,00000823.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000823.wav
7634,00000824.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000824.wav
7635,00000825.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000825.wav
7636,00000826.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000826.wav
7637,00000827.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000827.wav
7638,00000828.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000828.wav
7639,00000829.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000829.wav
7640,00000830.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000830.wav
7641,00000831.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000831.wav
7642,00000832.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000832.wav
7643,00000833.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000833.wav
7644,00000834.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000834.wav
7645,00000835.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000835.wav
7646,00000836.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000836.wav
7647,00000837.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000837.wav
7648,00000838.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000838.wav
7649,00000839.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000839.wav
7650,00000840.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000840.wav
7651,00000841.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000841.wav
7652,00000842.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000842.wav
7653,00000843.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000843.wav
7654,00000844.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000844.wav
7655,00000845.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000845.wav
7656,00000846.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000846.wav
7657,00000847.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000847.wav
7658,00000848.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000848.wav
7659,00000849.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000849.wav
7660,00000850.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000850.wav
7661,00000851.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000851.wav
7662,00000852.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000852.wav
7663,00000853.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000853.wav
7664,00000854.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000854.wav
7665,00000855.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000855.wav
7666,00000856.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000856.wav
7667,00000857.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000857.wav
7668,00000858.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000858.wav
7669,00000859.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000859.wav
7670,00000860.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000860.wav
7671,00000861.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000861.wav
7672,00000862.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000862.wav
7673,00000863.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000863.wav
7674,00000864.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000864.wav
7675,00000865.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000865.wav
7676,00000866.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000866.wav
7677,00000867.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000867.wav
7678,00000868.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000868.wav
7679,00000869.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000869.wav
7680,00000870.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000870.wav
7681,00000871.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000871.wav
7682,00000872.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000872.wav
7683,00000873.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000873.wav
7684,00000874.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000874.wav
7685,00000875.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000875.wav
7686,00000876.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000876.wav
7687,00000877.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000877.wav
7688,00000878.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000878.wav
7689,00000879.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000879.wav
7690,00000880.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000880.wav
7691,00000881.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000881.wav
7692,00000882.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000882.wav
7693,00000883.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000883.wav
7694,00000884.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000884.wav
7695,00000885.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000885.wav
7696,00000886.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000886.wav
7697,00000887.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000887.wav
7698,00000888.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000888.wav
7699,00000889.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000889.wav
7700,00000890.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000890.wav
7701,00000891.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000891.wav
7702,00000892.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000892.wav
7703,00000893.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000893.wav
7704,00000894.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000894.wav
7705,00000895.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000895.wav
7706,00000896.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000896.wav
7707,00000897.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000897.wav
7708,00000898.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000898.wav
7709,00000899.wav,normal,id_02,pump,-6_dB_pump,E:\Projects\factory_noises\-6_dB_pump\pump\id_02\normal\00000899.wav
